State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Print_Collection_Expenditures,Digital_Collection_Expenditures,Total Collection Expenditures,Total Operating Expenditures,Print Collection,Digital Collection,Audio Collection,Library Visits,Registered Users
AL,AL0026,2015,OZARK - DALE COUNTY PUBLIC LIBRARY,416 JAMES STREET,OZARK,36360,-85.6327649,31.452208,1,45,DALE,49484,21912.0,3000.0,27517.0,253964.0,62515.0,1063.0,2472.0,108146.0,13156.0
AL,AL0029,2015,CLIO - ELTON B. STEPHENS LIBRARY,17 SCHOOL STREET,CLIO,36017,-85.6120904,31.7087604,1,5,BARBOUR,26887,1840.0,0.0,2240.0,10268.0,20083.0,0.0,239.0,19087.0,1070.0
AL,AL0030,2015,LOUISVILLE PUBLIC LIBRARY,1951 MAIN STREET,LOUISVILLE,36048,-85.555864,31.782949,1,5,BARBOUR,26887,1164.0,0.0,1292.0,6858.0,4071.0,0.0,0.0,465.0,255.0
AL,AL0031,2015,MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY,1318 HINTON WATERS AVENUE,MIDLAND CITY,36350,-85.523526,31.336223,1,45,DALE,49484,1615.0,0.0,1615.0,52532.0,8581.0,0.0,130.0,11255.0,3252.0
AL,AL0032,2015,NEWTON PUBLIC LIBRARY,209 OATES DRIVE,NEWTON,36352,-85.5968512,31.3319466,1,45,DALE,49484,1815.0,0.0,1815.0,18825.0,12955.0,0.0,260.0,5330.0,755.0
AL,AL0033,2015,CLAYTON - TOWN AND COUNTY PUBLIC LIBRARY,45 NORTH MIDWAY STREET,CLAYTON,36016,-85.458798,31.8845803,1,5,BARBOUR,26887,10075.0,0.0,11342.0,28066.0,16209.0,0.0,152.0,6644.0,2461.0
AL,AL0034,2015,TROY PUBLIC LIBRARY,500 EAST WALNUT STREET,TROY,36081,-85.9677353,31.8085334,1,109,PIKE,33389,56335.0,3904.0,77033.0,563996.0,77367.0,18078.0,3470.0,93216.0,21401.0
AL,AL0035,2015,UNION SPRINGS PUBLIC LIBRARY,103 NORTH PRAIRIE STREET,UNION SPRINGS,36089,-85.7161121,32.1406206,1,11,BULLOCK,10764,9446.0,0.0,9646.0,65779.0,13112.0,0.0,0.0,9381.0,2186.0
AL,AL0037,2015,ANDALUSIA PUBLIC LIBRARY,212 SOUTH THREE NOTCH STREET,ANDALUSIA,36420,-86.4829134,31.3068476,1,39,COVINGTON,37914,12089.0,0.0,13589.0,255861.0,49917.0,0.0,1211.0,26104.0,24023.0
AL,AL0038,2015,BRANTLEY PUBLIC LIBRARY,10 MLK DRIVE,BRANTLEY,36009,-86.292382,31.579297,1,41,CRENSHAW,13977,2927.0,0.0,3927.0,27323.0,6385.0,0.0,0.0,3260.0,1655.0
AL,AL0039,2015,ELBA PUBLIC LIBRARY,406 SIMMONS STREET,ELBA,36323,-86.066332,31.414525,1,31,COFFEE,50909,17722.0,5500.0,23497.0,96588.0,19381.0,20285.0,577.0,20063.0,1866.0
AL,AL0040,2015,GENEVA - EMMA KNOX KENAN LIBRARY,312 SOUTH COMMERCE STREET,GENEVA,36340,-85.8650891,31.0362535,1,61,GENEVA,26712,10783.0,724.0,11507.0,101251.0,17272.0,59.0,263.0,16764.0,5751.0
AL,AL0041,2015,ENTERPRISE PUBLIC LIBRARY,101 EAST GRUBBS STREET,ENTERPRISE,36330,-85.852791,31.314037,1,31,COFFEE,50909,15199.0,8005.0,26075.0,232614.0,54307.0,6469.0,3613.0,92525.0,22354.0
AL,AL0042,2015,FLORALA PUBLIC LIBRARY,1214 FOURTH STREET,FLORALA,36442,-86.326526,31.020628,1,39,COVINGTON,37914,8703.0,0.0,11133.0,74726.0,16945.0,20801.0,201.0,18540.0,2916.0
AL,AL0043,2015,HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY,101 EAST FULTON STREET,HARTFORD,36344,-85.6967458,31.0982684,1,61,GENEVA,26712,12047.0,3005.0,18669.0,96099.0,22683.0,17701.0,1170.0,13196.0,2561.0
AL,AL0044,2015,LUVERNE PUBLIC LIBRARY,148 EAST THIRD STREET,LUVERNE,36049,-86.2614088,31.7163308,1,41,CRENSHAW,13977,9079.0,3599.0,19973.0,132105.0,15601.0,20285.0,1634.0,28930.0,7143.0
AL,AL0045,2015,OPP PUBLIC LIBRARY,1604 NORTH MAIN STREET,OPP,36467,-86.2549763,31.3071062,1,39,COVINGTON,37914,13832.0,889.0,16305.0,109705.0,27587.0,103.0,1081.0,16148.0,2522.0
AL,AL0046,2015,SAMSON PUBLIC LIBRARY,200 NORTH JOHNSON STREET,SAMSON,36477,-86.045997,31.116736,1,61,GENEVA,26712,5300.0,0.0,5646.0,38912.0,8055.0,0.0,178.0,4924.0,1106.0
AL,AL0047,2015,SLOCOMB PUBLIC LIBRARY,134 SOUTH DALTON AVENUE,SLOCOMB,36375,-85.5936724,31.107025,1,61,GENEVA,26712,2000.0,0.0,2400.0,18550.0,8843.0,0.0,116.0,4200.0,760.0
AL,AL0048,2015,HORSESHOE BEND REGIONAL LIBRARY,207 NORTH WEST STREET,DADEVILLE,36853,-85.7653961,32.8333469,1,123,TALLAPOOSA,41165,15231.0,0.0,15940.0,232335.0,48017.0,0.0,1283.0,5473.0,3783.0
AL,AL0049,2015,ALEXANDER CITY - ADELIA MCCONNELL RUSSELL LIBRARY,318 CHURCH STREET,ALEXANDER CITY,35010,-85.9539223,32.9414721,1,123,TALLAPOOSA,41165,15931.0,7445.0,27278.0,529617.0,30465.0,20285.0,1296.0,59852.0,10017.0
AL,AL0050,2015,DADEVILLE PUBLIC LIBRARY,205 NORTH WEST STREET,DADEVILLE,36853,-85.7653961,32.8333407,1,123,TALLAPOOSA,41165,6392.0,1500.0,10368.0,92778.0,10347.0,55960.0,375.0,27950.0,3582.0
AL,AL0051,2015,GOODWATER PUBLIC LIBRARY,36 WEOGUFKA STREET,GOODWATER,35072,-86.0524899,33.0638376,1,37,COOSA,10886,3948.0,0.0,4528.0,48475.0,17175.0,0.0,451.0,10729.0,3125.0
AL,AL0052,2015,AUBURN PUBLIC LIBRARY,749 EAST THACH AVENUE,AUBURN,36830,-85.466363,32.6044107,1,81,LEE,154255,88174.0,35663.0,131697.0,1622267.0,66301.0,1983.0,3062.0,204851.0,29406.0
AL,AL0053,2015,OPELIKA - LEWIS COOPER JR. MEMORIAL LIBRARY,200 SOUTH 6TH STREET,OPELIKA,36801,-85.3759494,32.649137,1,81,LEE,154255,62680.0,8541.0,87791.0,664870.0,69321.0,9111.0,3180.0,128703.0,29825.0
AL,AL0054,2015,MILLBROOK PUBLIC LIBRARY,3650 GRANDVIEW ROAD,MILLBROOK,36054,-86.3620007,32.4767889,1,51,ELMORE,80977,9304.0,4612.0,19730.0,183960.0,31721.0,20801.0,1635.0,65480.0,15623.0
AL,AL0055,2015,ROCKFORD PUBLIC LIBRARY,9688 US HWY 231,ROCKFORD,35136,-86.162362,32.894112,1,37,COOSA,10886,2880.0,0.0,2880.0,50516.0,4880.0,0.0,147.0,1987.0,598.0
AL,AL0056,2015,TALLASSEE COMMUNITY PUBLIC LIBRARY,99 FREEMAN AVENUE,TALLASSEE,36078,-85.8792243,32.5401591,1,123,TALLAPOOSA,41165,6346.0,1500.0,7846.0,107369.0,26059.0,20285.0,1633.0,28340.0,2600.0
AL,AL0057,2015,WETUMPKA PUBLIC LIBRARY,212 SOUTH MAIN STREET,WETUMPKA,36092,-86.205711,32.535896,1,51,ELMORE,80977,13646.0,2000.0,22146.0,285419.0,25612.0,20285.0,1674.0,33778.0,20704.0
AL,AL0059,2015,FLORENCE - LAUDERDALE PUBLIC LIBRARY,350 NORTH WOOD AVENUE,FLORENCE,35630,-87.6746533,34.8035633,1,77,LAUDERDALE,93096,64751.0,29674.0,114812.0,1276180.0,72710.0,11222.0,3521.0,169691.0,43315.0
AL,AL0060,2015,TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY,511 NORTH MAIN STREET,TUSCUMBIA,35674,-87.7034975,34.7365408,1,33,COLBERT,54543,19750.0,2200.0,25000.0,125919.0,36330.0,47147.0,1235.0,9358.0,7799.0
AL,AL0061,2015,LEIGHTON PUBLIC LIBRARY,8740 MAIN STREET,LEIGHTON,35646,-87.5289566,34.700231,1,33,COLBERT,54543,1260.0,0.0,1712.0,14276.0,7304.0,0.0,56.0,2000.0,761.0
AL,AL0062,2015,MUSCLE SHOALS PUBLIC LIBRARY,1918 EAST AVALON AVENUE,MUSCLE SHOALS,35661,-87.645404,34.7444578,1,33,COLBERT,54543,69977.0,22159.0,122000.0,619618.0,52953.0,47147.0,2187.0,194532.0,16211.0
AL,AL0063,2015,ROGERSVILLE PUBLIC LIBRARY,74 BANK STREET,ROGERSVILLE,35652,-87.2920732,34.8242352,1,77,LAUDERDALE,93096,12174.0,0.0,19944.0,106349.0,35858.0,0.0,860.0,21535.0,4071.0
AL,AL0064,2015,SHEFFIELD PUBLIC LIBRARY,316 NORTH MONTGOMERY AVENUE,SHEFFIELD,35660,-87.6985416,34.7614588,1,33,COLBERT,54543,47962.0,10971.0,72480.0,285763.0,56635.0,75001.0,1134.0,57227.0,7850.0
AL,AL0065,2015,NORTHWEST REGIONAL LIBRARY,185 ASHWOOD DRIVE,WINFIELD,35594,-87.8150451,33.9308411,1,93,MARION,30271,48699.0,0.0,48699.0,111816.0,80482.0,20801.0,53.0,0.0,100.0
AL,AL0066,2015,HAMILTON - CLYDE NIX PUBLIC LIBRARY,350 BEXAR AVENUE WEST,HAMILTON,35570,-87.992958,34.143375,1,93,MARION,30271,3000.0,0.0,3000.0,67606.0,17632.0,0.0,334.0,14105.0,1918.0
AL,AL0067,2015,KENNEDY PUBLIC LIBRARY,17885 HIGHWAY 96,KENNEDY,35574,-87.9759123,33.5860805,1,75,LAMAR,14086,2450.0,0.0,10400.0,37083.0,5550.0,0.0,17.0,336.0,811.0
AL,AL0068,2015,GUIN - MCHS COMMUNITY LIBRARY,8115 U.S. HIGHWAY 43,GUIN,35563,-87.9177289,33.9822137,1,93,MARION,30271,8750.0,0.0,8750.0,44666.0,21672.0,0.0,493.0,17938.0,2051.0
AL,AL0069,2015,MILLPORT PUBLIC LIBRARY,920 BLACK STREET,MILLPORT,35576,-88.0894225,33.5615529,1,75,LAMAR,14086,1975.0,0.0,1975.0,33233.0,9985.0,0.0,89.0,3375.0,1374.0
AL,AL0070,2015,RUSSELLVILLE PUBLIC LIBRARY,110 EAST LAWRENCE STREET,RUSSELLVILLE,35653,-87.7302538,34.5047372,1,59,FRANKLIN,31601,10032.0,0.0,13679.0,103721.0,25471.0,0.0,489.0,7880.0,14742.0
AL,AL0071,2015,SULLIGENT PUBLIC LIBRARY,514 ELM STREET,SULLIGENT,35586,-88.1317513,33.9003387,1,75,LAMAR,14086,5153.0,0.0,5153.0,55014.0,15265.0,0.0,69.0,6746.0,3091.0
AL,AL0072,2015,VERNON - MARY WALLACE COBB MEMORIAL LIBRARY,110 FIRST AVENUE WEST,VERNON,35592,-88.1107773,33.757955,1,75,LAMAR,14086,1525.0,0.0,1525.0,57081.0,13286.0,0.0,87.0,8606.0,6398.0
AL,AL0073,2015,RED BAY - WEATHERFORD PUBLIC LIBRARY,307 4TH AVENUE SOUTH,RED BAY,35582,-88.1573331,34.4427927,1,59,FRANKLIN,31601,740.0,0.0,740.0,42570.0,12581.0,0.0,49.0,10988.0,2877.0
AL,AL0074,2015,WINFIELD PUBLIC LIBRARY,185 ASHWOOD DRIVE,WINFIELD,35594,-87.8150451,33.9308411,1,93,MARION,30271,14000.0,0.0,14000.0,98220.0,24224.0,0.0,375.0,21120.0,6031.0
AL,AL0076,2015,ATHENS - LIMESTONE PUBLIC LIBRARY,405 EAST SOUTH STREET,ATHENS,35611,-86.9645795,34.7998164,1,83,LIMESTONE,90787,23173.0,10000.0,37173.0,486488.0,72829.0,89801.0,1484.0,73556.0,10182.0
AL,AL0077,2015,DECATUR PUBLIC LIBRARY,504 CHERRY STREET NE,DECATUR,35601,-86.981431,34.606014,1,103,MORGAN,119607,63645.0,19650.0,107156.0,897022.0,106630.0,43229.0,3273.0,229976.0,34824.0
AL,AL0078,2015,HARTSELLE - WILLIAM BRADFORD HUIE LIBRARY OF HARTSELLE,152 SPARKMAN STREET NW,HARTSELLE,35640,-86.934983,34.444159,1,103,MORGAN,119607,8000.0,3000.0,11000.0,131069.0,27891.0,18217.0,497.0,21092.0,10169.0
AL,AL0079,2015,LAWRENCE COUNTY PUBLIC LIBRARY,401 COLLEGE STREET,MOULTON,35650,-87.2944961,34.4758893,1,79,LAWRENCE,33477,15093.0,3000.0,18836.0,133962.0,33685.0,15776.0,1541.0,23268.0,14348.0
AL,AL0080,2015,BALDWIN COUNTY LIBRARY COOPERATIVE,22251 PALMER STREET,ROBERTSDALE,36567,-87.716861,30.550709,1,3,BALDWIN,200111,3354.0,0.0,3354.0,204514.0,18944.0,7.0,1363.0,29730.0,5286.0
AL,AL0081,2015,DAPHNE PUBLIC LIBRARY,2607 U.S. HIGHWAY 98,DAPHNE,36526,-87.905194,30.6181,1,3,BALDWIN,200111,56921.0,8706.0,103300.0,871317.0,59022.0,9695.0,4421.0,263286.0,23121.0
AL,AL0082,2015,FAIRHOPE PUBLIC LIBRARY,501 FAIRHOPE AVENUE,FAIRHOPE,36532,-87.9008897,30.5230526,1,3,BALDWIN,200111,56248.0,8722.0,102511.0,715452.0,71065.0,20801.0,5987.0,208775.0,20103.0
AL,AL0083,2015,FOLEY PUBLIC LIBRARY,319 EAST LAUREL AVENUE,FOLEY,36535,-87.6795864,30.4063657,1,3,BALDWIN,200111,62362.0,22211.0,108573.0,758344.0,80123.0,25062.0,7207.0,593458.0,23927.0
AL,AL0084,2015,BAY MINETTE PUBLIC LIBRARY,205 WEST SECOND STREET,BAY MINETTE,36507,-87.776059,30.8826155,1,3,BALDWIN,200111,40256.0,3265.0,49734.0,331031.0,43195.0,20801.0,4964.0,78500.0,11241.0
AL,AL0085,2015,LOXLEY PUBLIC LIBRARY,1001 EAST LOXLEY AVENUE,LOXLEY,36551,-87.7529391,30.619925,1,3,BALDWIN,200111,3000.0,450.0,4700.0,42220.0,9542.0,40.0,213.0,20000.0,1289.0
AL,AL0086,2015,OSCAR JOHNSON MEMORIAL LIBRARY,21967 SIXTH STREET,SILVERHILL,36576,-87.7518658,30.5450831,1,3,BALDWIN,200111,400.0,0.0,700.0,4000.0,9421.0,0.0,393.0,3288.0,274.0
AL,AL0087,2015,ROBERTSDALE PUBLIC LIBRARY,18301 PENNSYLVANIA STREET,ROBERTSDALE,36567,-87.7134011,30.552994,1,3,BALDWIN,200111,31517.0,0.0,40032.0,277205.0,30243.0,0.0,3138.0,70158.0,8779.0
AL,AL0088,2015,GULF SHORES - THOMAS B. NORTON PUBLIC LIBRARY,221 WEST 19TH AVENUE,GULF SHORES,36542,-87.6922688,30.2724838,1,3,BALDWIN,200111,17660.0,13473.0,53198.0,569711.0,44728.0,20801.0,4879.0,189267.0,22348.0
AL,AL0090,2015,ADAMSVILLE PUBLIC LIBRARY,4825 MAIN STREET,ADAMSVILLE,35005,-86.9532308,33.6001341,1,73,JEFFERSON,660793,3279.0,0.0,4429.0,99674.0,14099.0,17636.0,485.0,18929.0,2714.0
AL,AL0091,2015,BESSEMER PUBLIC LIBRARY,400 19TH STREET N,BESSEMER,35020,-86.954919,33.403367,1,73,JEFFERSON,660793,30246.0,1586.0,57883.0,849997.0,71246.0,17636.0,4155.0,115615.0,18238.0
AL,AL0092,2015,MOUNTAIN BROOK - EMMET O'NEAL LIBRARY,50 OAK STREET,MOUNTAIN BROOK,35213,-86.756435,33.501479,1,73,JEFFERSON,660793,192272.0,29983.0,339541.0,2844142.0,122545.0,15692.0,6125.0,200684.0,13039.0
AL,AL0093,2015,FAIRFIELD - WALTER J. HANNA MEMORIAL LIBRARY,4615 GARY AVENUE,FAIRFIELD,35064,-86.915404,33.491112,1,73,JEFFERSON,660793,4880.0,0.0,13735.0,189214.0,17461.0,17636.0,430.0,7324.0,4127.0
AL,AL0094,2015,FULTONDALE PUBLIC LIBRARY,500 BYRD LANE,FULTONDALE,35068,0.0,0.0,1,73,JEFFERSON,660793,20584.0,0.0,22291.0,501125.0,38564.0,17636.0,275.0,40000.0,3632.0
AL,AL0095,2015,GARDENDALE - MARTHA MOORE PUBLIC LIBRARY,995 MT. OLIVE ROAD,GARDENDALE,35071,-86.818551,33.650038,1,73,JEFFERSON,660793,18806.0,481.0,34290.0,640319.0,48276.0,17636.0,2112.0,113833.0,10428.0
AL,AL0096,2015,GRAYSVILLE PUBLIC LIBRARY,315 SOUTH MAIN STREET,GRAYSVILLE,35073,-86.973355,33.62657,1,73,JEFFERSON,660793,5775.0,0.0,6603.0,86574.0,13274.0,17636.0,368.0,9002.0,1803.0
AL,AL0097,2015,HOMEWOOD PUBLIC LIBRARY,1721 OXMOOR ROAD,HOMEWOOD,35209,-86.795527,33.475485,1,73,JEFFERSON,660793,127466.0,70394.0,264108.0,2197320.0,76899.0,24284.0,9480.0,425143.0,23425.0
AL,AL0098,2015,HOOVER PUBLIC LIBRARY,200 MUNICIPAL DRIVE,HOOVER,35216,-86.8059591,33.3878766,1,73,JEFFERSON,660793,333441.0,168640.0,672377.0,6490928.0,225249.0,22186.0,16892.0,682488.0,60345.0
AL,AL0099,2015,HUEYTOWN PUBLIC LIBRARY,1372 HUEYTOWN ROAD,HUEYTOWN,35023,-86.996988,33.448032,1,73,JEFFERSON,660793,8588.0,776.0,10154.0,128836.0,24019.0,17636.0,575.0,37497.0,6755.0
AL,AL0100,2015,IRONDALE PUBLIC LIBRARY,105 SOUTH 20TH STREET,IRONDALE,35210,-86.706599,33.537758,1,73,JEFFERSON,660793,37449.0,10000.0,61988.0,368181.0,40685.0,17636.0,1054.0,21952.0,3922.0
AL,AL0101,2015,LEEDS - JANE CULBRETH LIBRARY,8104 PARKWAY DRIVE,LEEDS,35094,-86.541708,33.543466,1,73,JEFFERSON,660793,13830.0,0.0,20192.0,457333.0,30890.0,17636.0,1794.0,46400.0,4777.0
AL,AL0102,2015,MIDFIELD PUBLIC LIBRARY,400 BRELAND DRIVE,MIDFIELD,35228,-86.9155953,33.4576713,1,73,JEFFERSON,660793,7112.0,0.0,8899.0,107875.0,15608.0,17636.0,331.0,34085.0,2321.0
AL,AL0103,2015,PLEASANT GROVE PUBLIC LIBRARY,501 PARK ROAD,PLEASANT GROVE,35127,-86.971744,33.49169,1,73,JEFFERSON,660793,10873.0,0.0,15589.0,160393.0,23177.0,17636.0,977.0,23124.0,3622.0
AL,AL0104,2015,TARRANT PUBLIC LIBRARY,1143 FORD AVENUE,TARRANT,35217,-86.76988,33.583108,1,73,JEFFERSON,660793,7094.0,0.0,9192.0,168355.0,31524.0,17636.0,116.0,24357.0,2049.0
AL,AL0105,2015,TRUSSVILLE PUBLIC LIBRARY,201 PARKWAY DRIVE,TRUSSVILLE,35173,-86.604764,33.626614,1,73,JEFFERSON,660793,107403.0,0.0,153140.0,1192972.0,68581.0,17636.0,4439.0,292529.0,14528.0
AL,AL0106,2015,VESTAVIA HILLS LIBRARY IN THE FOREST,1221 MONTGOMERY HIGHWAY,VESTAVIA HILLS,35216,-86.788939,33.430399,1,73,JEFFERSON,660793,106968.0,14505.0,180000.0,1927364.0,88079.0,15781.0,7036.0,396297.0,14554.0
AL,AL0107,2015,WARRIOR PUBLIC LIBRARY,101 FIRST STREET,WARRIOR,35180,-86.8079621,33.8133995,1,73,JEFFERSON,660793,7809.0,0.0,10557.0,129206.0,27066.0,17636.0,404.0,23561.0,2563.0
AL,AL0108,2015,BIRMINGHAM PUBLIC LIBRARY,2100 PARK PLACE,BIRMINGHAM,35203,-86.807252,33.520858,1,73,JEFFERSON,660793,526132.0,16903.0,896459.0,14808191.0,699422.0,17217.0,33358.0,2186746.0,152740.0
AL,AL0109,2015,FORT PAYNE - DEKALB COUNTY PUBLIC LIBRARY,504 GRAND AVENUE NW,FORT PAYNE,35967,-85.7202819,34.4448893,1,49,DEKALB,71065,23917.0,6600.0,38958.0,312461.0,86119.0,76808.0,2126.0,40263.0,18319.0
AL,AL0110,2015,COLLINSVILLE PUBLIC LIBRARY,151 MAIN STREET,COLLINSVILLE,35961,-85.85884,34.262949,1,49,DEKALB,71065,1898.0,162.0,2117.0,76548.0,8548.0,8021.0,116.0,8886.0,973.0
AL,AL0111,2015,GERALDINE PUBLIC LIBRARY,13543 ALABAMA HIGHWAY 227,GERALDINE,35974,-86.000527,34.351313,1,49,DEKALB,71065,4205.0,112.0,5005.0,25376.0,43020.0,0.0,1172.0,9900.0,1647.0
AL,AL0112,2015,RAINSVILLE PUBLIC LIBRARY,941 EAST MAIN STREET,RAINSVILLE,35986,-85.8291084,34.4866702,1,49,DEKALB,71065,15565.0,189.0,17887.0,204685.0,55572.0,20801.0,1905.0,28710.0,14665.0
AL,AL0113,2015,ESCAMBIA COUNTY COOPERATIVE LIBRARY SYSTEM,700 EAST CHURCH STREET,ATMORE,36502,-87.4857384,31.0226245,1,53,ESCAMBIA,37733,2454.0,1000.0,3454.0,50851.0,6809.0,20285.0,19.0,0.0,378.0
AL,AL0114,2015,ATMORE PUBLIC,700 E. CHURCH STREET,ATMORE,36502,-87.4857384,31.0226245,1,53,ESCAMBIA,37733,25267.0,0.0,31983.0,326146.0,50721.0,20285.0,863.0,36244.0,10798.0
AL,AL0115,2015,BREWTON PUBLIC LIBRARY,206 WEST JACKSON STREET,BREWTON,36426,-87.070251,31.1202492,1,53,ESCAMBIA,37733,38886.0,0.0,57588.0,478348.0,51691.0,15005.0,2425.0,62015.0,18954.0
AL,AL0116,2015,FLOMATON PUBLIC LIBRARY,436 HOUSTON STREET,FLOMATON,36441,-87.2622884,31.0017558,1,53,ESCAMBIA,37733,15757.0,0.0,17635.0,149834.0,26503.0,20285.0,1379.0,45643.0,7145.0
AL,AL0117,2015,GADSDEN - ETOWAH COUNTY PUBLIC LIBRARY,254 COLLEGE STREET,GADSDEN,35901,-86.00984,34.012704,1,55,ETOWAH,103531,65204.0,6959.0,77005.0,1282983.0,99389.0,18217.0,2446.0,65987.0,36581.0
AL,AL0118,2015,ATTALLA - ETOWAH COUNTY PUBLIC LIBRARY,604 NORTH 4TH STREET,ATTALLA,35954,-86.0879371,34.0238057,1,55,ETOWAH,103531,4153.0,0.0,6730.0,143305.0,25243.0,20801.0,127.0,9000.0,6755.0
AL,AL0119,2015,RAINBOW CITY PUBLIC LIBRARY,3702 RAINBOW DRIVE,RAINBOW CITY,35906,-86.046756,33.950372,1,55,ETOWAH,103531,43827.0,10331.0,62385.0,384670.0,54447.0,20727.0,3141.0,73154.0,14204.0
AL,AL0121,2015,DEMOPOLIS PUBLIC LIBRARY,211 E. WASHINGTON STREET,DEMOPOLIS,36732,-87.8362042,32.5173396,1,91,MARENGO,20110,29281.0,2435.0,35486.0,326046.0,26566.0,1476.0,1764.0,89300.0,10917.0
AL,AL0122,2015,MARENGO COUNTY PUBLIC LIBRARY,210 NORTH SHILOH STREET,LINDEN,36748,-87.7964092,32.3073678,1,91,MARENGO,20110,9083.0,0.0,9774.0,74673.0,8744.0,0.0,281.0,16091.0,2158.0
AL,AL0123,2015,MARSHALL COUNTY COOPERATIVE LIBRARY,600 COLLEGE STREET SUITE 100,ALBERTVILLE,35950,-86.2102182,34.2572669,1,95,MARSHALL,94636,20949.0,0.0,20949.0,60630.0,13495.0,0.0,381.0,4674.0,1180.0
AL,AL0124,2015,ARAB PUBLIC LIBRARY,325 2ND STREET NW,ARAB,35016,-86.4969444,34.3203564,1,95,MARSHALL,94636,20838.0,3000.0,31807.0,240008.0,53399.0,20801.0,2220.0,24963.0,16374.0
AL,AL0125,2015,BOAZ PUBLIC LIBRARY,404 THOMAS AVE.,BOAZ,35957,-86.1618496,34.2007876,1,95,MARSHALL,94636,23000.0,3000.0,27129.0,304949.0,51584.0,20801.0,1662.0,62700.0,15308.0
AL,AL0126,2015,GUNTERSVILLE PUBLIC LIBRARY,1240 O'BRIG AVENUE,GUNTERSVILLE,35976,-86.3021338,34.349128,1,95,MARSHALL,94636,27521.0,2159.0,39133.0,337931.0,42463.0,4458.0,1699.0,63754.0,12234.0
AL,AL0127,2015,ALBERTVILLE PUBLIC LIBRARY,200 JACKSON STREET,ALBERTVILLE,35950,-86.2030013,34.2644447,1,95,MARSHALL,94636,24808.0,3995.0,53004.0,280212.0,82216.0,20285.0,1788.0,30000.0,26233.0
AL,AL0128,2015,HARRISON REGIONAL LIBRARY SYSTEM,50 LESTER STREET,COLUMBIANA,35051,-86.6076137,33.1853806,1,117,SHELBY,206655,15855.0,38647.0,69094.0,467726.0,31259.0,20801.0,2232.0,38420.0,1824.0
AL,AL0129,2015,ALABASTER - ALBERT L. SCOTT LIBRARY,100 9TH STREET N.W.,ALABASTER,35007,-86.8266374,33.2443077,1,117,SHELBY,206655,80155.0,5100.0,112001.0,789386.0,47910.0,21187.0,2344.0,127438.0,15847.0
AL,AL0130,2015,CALERA PUBLIC LIBRARY,9700 HIGHWAY 25,CALERA,35040,-86.76927,33.0969663,1,117,SHELBY,206655,20000.0,0.0,28000.0,279797.0,39650.0,23330.0,2764.0,45000.0,9262.0
AL,AL0131,2015,COLUMBIANA PUBLIC LIBRARY,50 LESTER STREET,COLUMBIANA,35051,-86.6076137,33.1853806,1,117,SHELBY,206655,21220.0,500.0,38181.0,221851.0,29638.0,56474.0,1131.0,45240.0,5947.0
AL,AL0132,2015,HELENA - JANE B. HOLMES PUBLIC LIBRARY,230 TUCKER ROAD,HELENA,35080,-86.8425123,33.2898063,1,117,SHELBY,206655,10595.0,250.0,23293.0,253609.0,25763.0,20801.0,3225.0,30370.0,7862.0
AL,AL0133,2015,VINCENT - LALLOUISE F. MCGRAW LIBRARY,42860 HIGHWAY 25,VINCENT,35178,-86.4168041,33.4052714,1,117,SHELBY,206655,2995.0,0.0,3816.0,44663.0,10852.0,21073.0,652.0,6050.0,1166.0
AL,AL0134,2015,MONTEVALLO - PARNELL MEMORIAL LIBRARY,277 PARK DRIVE,MONTEVALLO,35115,-86.8448327,33.0938698,1,117,SHELBY,206655,7754.0,250.0,13651.0,196390.0,25587.0,20801.0,888.0,39050.0,5569.0
AL,AL0135,2015,PELHAM PUBLIC LIBRARY,3160 PELHAM PARKWAY,PELHAM,35124,-86.8108402,33.2879651,1,117,SHELBY,206655,43893.0,6397.0,67865.0,1084852.0,48088.0,20801.0,4030.0,133323.0,14388.0
AL,AL0136,2015,WILSONVILLE - VERNICE STOUDENMIRE LIBRARY,9905 NORTH MAIN STREET,WILSONVILLE,35186,-86.4841584,33.2360487,1,117,SHELBY,206655,3480.0,50.0,5371.0,26763.0,7494.0,23075.0,307.0,6203.0,420.0
AL,AL0137,2015,NORTH SHELBY LIBRARY,5521 CAHABA VALLEY ROAD,BIRMINGHAM,35242,-86.7170245,33.3650849,1,117,SHELBY,206655,24397.0,7712.0,43562.0,1138165.0,67816.0,20801.0,3791.0,180000.0,21667.0
AL,AL0140,2015,ALICEVILLE PUBLIC LIBRARY,416 THIRD AVENUE NE,ALICEVILLE,35442,-88.1478147,33.1293647,1,107,PICKENS,20365,2629.0,0.0,2629.0,75397.0,21773.0,0.0,707.0,12050.0,3329.0
AL,AL0141,2015,CARROLLTON PUBLIC LIBRARY,225 COMMERCE AVENUE,CARROLLTON,35447,-88.094376,33.2570984,1,107,PICKENS,20365,7979.0,0.0,12111.0,35978.0,18281.0,0.0,350.0,7425.0,3597.0
AL,AL0142,2015,GORDO - RUTH HOLLIMAN MEMORIAL PUBLIC LIBRARY,287 MAIN STREET SOUTH,GORDO,35466,-87.9030931,33.318245,1,107,PICKENS,20365,6036.0,0.0,6076.0,35900.0,14584.0,0.0,92.0,9429.0,3508.0
